"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 21:00","2024","07","14","21:00","","M","","M","","M","","M","25","","6","","","","99.70","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 22:00","2024","07","14","22:00","","M","","M","","M","","M","13","","11","","","","99.72","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-14 23:00","2024","07","14","23:00","","M","","M","","M","","M","2","","4","","","","99.66","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 00:00","2024","07","15","00:00","","M","","M","","M","","M","34","","7","","","","99.63","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 01:00","2024","07","15","01:00","","M","","M","","M","","M","34","","7","","","","99.63","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 02:00","2024","07","15","02:00","","M","","M","","M","","M","25","","3","","","","99.60","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 03:00","2024","07","15","03:00","","M","","M","","M","","M","24","","3","","","","99.61","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 04:00","2024","07","15","04:00","","M","","M","","M","","M","15","","5","","","","99.57","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 05:00","2024","07","15","05:00","","M","","M","","M","","M","35","","19","","","","99.65","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 06:00","2024","07","15","06:00","","M","","M","","M","","M","34","","14","","","","99.64","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 07:00","2024","07","15","07:00","","M","","M","","M","","M","34","","17","","","","99.63","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 08:00","2024","07","15","08:00","","M","","M","","M","","M","35","","10","","","","99.68","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 09:00","2024","07","15","09:00","","M","","M","","M","","M","34","","14","","","","99.69","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 10:00","2024","07","15","10:00","","M","","M","","M","","M","1","","8","","","","99.70","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 11:00","2024","07","15","11:00","","M","","M","","M","","M","34","","14","","","","99.70","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 12:00","2024","07","15","12:00","","M","","M","","M","","M","1","","3","","","","99.76","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 13:00","2024","07","15","13:00","","M","","M","","M","","M","35","","9","","","","99.79","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 14:00","2024","07","15","14:00","","M","","M","","M","","M","35","","9","","","","99.83","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 15:00","2024","07","15","15:00","","M","","M","","M","","M","33","","10","","","","99.89","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 16:00","2024","07","15","16:00","","M","","M","","M","","M","32","","30","","","","99.94","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 17:00","2024","07","15","17:00","","M","","M","","M","","M","33","","36","","","","99.98","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 18:00","2024","07","15","18:00","","M","","M","","M","","M","33","","42","","","","100.06","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 19:00","2024","07","15","19:00","","M","","M","","M","","M","34","","42","","","","100.08","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 20:00","2024","07","15","20:00","","M","","M","","M","","M","33","","41","","","","100.15","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 21:00","2024","07","15","21:00","","M","","M","","M","","M","32","","35","","","","100.23","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 22:00","2024","07","15","22:00","","M","","M","","M","","M","32","","25","","","","100.28","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-15 23:00","2024","07","15","23:00","","M","","M","","M","","M","34","","36","","","","100.25","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 00:00","2024","07","16","00:00","","M","","M","","M","","M","34","","29","","","","100.27","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 01:00","2024","07","16","01:00","","M","","M","","M","","M","35","","29","","","","100.32","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 02:00","2024","07","16","02:00","","M","","M","","M","","M","32","","13","","","","100.41","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 03:00","2024","07","16","03:00","","M","","M","","M","","M","36","","16","","","","100.40","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 04:00","2024","07","16","04:00","","M","","M","","M","","M","1","","12","","","","100.44","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 05:00","2024","07","16","05:00"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 06:00","2024","07","16","06:00","","M","","M","","M","","M","33","","30","","","","100.58","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 07:00","2024","07","16","07:00","","M","","M","","M","","M","32","","21","","","","100.68","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 08:00","2024","07","16","08:00","","M","","M","","M","","M","32","","14","","","","100.72","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 09:00","2024","07","16","09:00","","M","","M","","M","","M","34","","11","","","","100.77","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 10:00","2024","07","16","10:00","","M","","M","","M","","M","35","","9","","","","100.84","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 11:00","2024","07","16","11:00","","M","","M","","M","","M","25","","4","","","","100.88","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 12:00","2024","07","16","12:00","","M","","M","","M","","M","18","","8","","","","100.91","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 13:00","2024","07","16","13:00","","M","","M","","M","","M","","","0","","","","100.96","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 14:00","2024","07","16","14:00","","M","","M","","M","","M","13","","8","","","","100.95","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 15:00","2024","07","16","15:00","","M","","M","","M","","M","12","","9","","","","100.96","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 16:00","2024","07","16","16:00","","M","","M","","M","","M","10","","11","","","","100.99","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 17:00","2024","07","16","17:00","","M","","M","","M","","M","11","","13","","","","101.02","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 18:00","2024","07","16","18:00","","M","","M","","M","","M","11","","18","","","","101.05","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 19:00","2024","07","16","19:00","","M","","M","","M","","M","11","","18","","","","101.08","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 20:00","2024","07","16","20:00","","M","","M","","M","","M","11","","16","","","","101.11","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 21:00","2024","07","16","21:00","","M","","M","","M","","M","11","","17","","","","101.15","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 22:00","2024","07","16","22:00","","M","","M","","M","","M","10","","16","","","","101.17","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-16 23:00","2024","07","16","23:00","","M","","M","","M","","M","7","","22","","","","101.21","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 00:00","2024","07","17","00:00","","M","","M","","M","","M","9","","18","","","","101.25","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 01:00","2024","07","17","01:00","","M","","M","","M","","M","9","","17","","","","101.25","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 02:00","2024","07","17","02:00","","M","","M","","M","","M","11","","18","","","","101.24","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 03:00","2024","07","17","03:00","","M","","M","","M","","M","11","","16","","","","101.22","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 04:00","2024","07","17","04:00","","M","","M","","M","","M","11","","21","","","","101.20","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 05:00","2024","07","17","05:00","","M","","M","","M","","M","11","","21","","","","101.17","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 06:00","2024","07","17","06:00","","M","","M","","M","","M","12","","25","","","","101.15","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 07:00","2024","07","17","07:00","","M","","M","","M","","M","12","","29","","","","101.11","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 08:00","2024","07","17","08:00","","M","","M","","M","","M","12","","30","","","","101.08","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 09:00","2024","07","17","09:00","","M","","M","","M","","M","12","","30","","","","101.04","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 10:00","2024","07","17","10:00","","M","","M","","M","","M","12","","24","","","","101.03","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 11:00","2024","07","17","11:00","","M","","M","","M","","M","12","","22","","","","100.98","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 12:00","2024","07","17","12:00","","M","","M","","M","","M","12","","25","","","","100.96","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 13:00","2024","07","17","13:00","","M","","M","","M","","M","13","","26","","","","100.95","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 14:00","2024","07","17","14:00","","M","","M","","M","","M","12","","22","","","","100.92","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 15:00","2024","07","17","15:00","","M","","M","","M","","M","11","","23","","","","100.90","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 16:00","2024","07","17","16:00","","M","","M","","M","","M","12","","22","","","","100.87","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 17:00","2024","07","17","17:00","","M","","M","","M","","M","13","","21","","","","100.84","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 18:00","2024","07","17","18:00","","M","","M","","M","","M","13","","20","","","","100.84","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 19:00","2024","07","17","19:00","","M","","M","","M","","M","11","","20","","","","100.83","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 20:00","2024","07","17","20:00","","M","","M","","M","","M","11","","22","","","","100.83","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 21:00","2024","07","17","21:00","","M","","M","","M","","M","11","","22","","","","100.82","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 22:00","2024","07","17","22:00","","M","","M","","M","","M","10","","23","","","","100.80","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-17 23:00","2024","07","17","23:00","","M","","M","","M","","M","11","","19","","","","100.79","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 00:00","2024","07","18","00:00","","M","","M","","M","","M","9","","19","","","","100.79","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 01:00","2024","07","18","01:00","","M","","M","","M","","M","8","","15","","","","100.79","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 02:00","2024","07","18","02:00","","M","","M","","M","","M","8","","18","","","","100.77","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 03:00","2024","07","18","03:00","","M","","M","","M","","M","6","","12","","","","100.78","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 04:00","2024","07","18","04:00","","M","","M","","M","","M","4","","12","","","","100.76","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 05:00","2024","07","18","05:00","","M","","M","","M","","M","5","","8","","","","100.77","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 06:00","2024","07","18","06:00","","M","","M","","M","","M","1","","11","","","","100.77","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 07:00","2024","07","18","07:00","","M","","M","","M","","M","36","","9","","","","100.77","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 08:00","2024","07","18","08:00","","M","","M","","M","","M","2","","11","","","","100.76","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 09:00","2024","07","18","09:00","","M","","M","","M","","M","1","","12","","","","100.80","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 10:00","2024","07","18","10:00","","M","","M","","M","","M","36","","7","","","","100.82","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 11:00","2024","07","18","11:00","","M","","M","","M","","M","36","","8","","","","100.83","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 12:00","2024","07","18","12:00","","M","","M","","M","","M","35","","6","","","","100.86","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 13:00","2024","07","18","13:00","","M","","M","","M","","M","35","","12","","","","100.86","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 14:00","2024","07","18","14:00","","M","","M","","M","","M","34","","6","","","","100.89","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 15:00","2024","07","18","15:00","","M","","M","","M","","M","","","0","","","","100.92","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 16:00","2024","07","18","16:00","","M","","M","","M","","M","9","","7","","","","100.97","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 17:00","2024","07","18","17:00","","M","","M","","M","","M","7","","9","","","","101.01","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 18:00","2024","07","18","18:00","","M","","M","","M","","M","7","","9","","","","101.02","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 19:00","2024","07","18","19:00","","M","","M","","M","","M","8","","6","","","","101.06","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 20:00","2024","07","18","20:00","","M","","M","","M","","M","14","","15","","","","101.10","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 21:00","2024","07","18","21:00","","M","","M","","M","","M","13","","17","","","","101.11","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 22:00","2024","07","18","22:00","","M","","M","","M","","M","12","","14","","","","101.15","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-18 23:00","2024","07","18","23:00","","M","","M","","M","","M","13","","15","","","","101.20","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 00:00","2024","07","19","00:00","","M","","M","","M","","M","17","","13","","","","101.27","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 01:00","2024","07","19","01:00","","M","","M","","M","","M","24","","7","","","","101.30","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 02:00","2024","07","19","02:00","","M","","M","","M","","M","13","","21","","","","101.19","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 03:00","2024","07","19","03:00","","M","","M","","M","","M","19","","8","","","","101.25","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 04:00","2024","07","19","04:00","","M","","M","","M","","M","18","","13","","","","101.21","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 05:00","2024","07","19","05:00","","M","","M","","M","","M","12","","15","","","","101.22","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 06:00","2024","07","19","06:00","","M","","M","","M","","M","14","","15","","","","101.24","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 07:00","2024","07","19","07:00","","M","","M","","M","","M","","","0","","","","101.32","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 08:00","2024","07","19","08:00","","M","","M","","M","","M","11","","11","","","","101.31","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 09:00","2024","07","19","09:00","","M","","M","","M","","M","8","","4","","","","101.31","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 10:00","2024","07","19","10:00","","M","","M","","M","","M","31","","5","","","","101.36","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 11:00","2024","07","19","11:00","","M","","M","","M","","M","","","0","","","","101.37","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 12:00","2024","07","19","12:00","","M","","M","","M","","M","12","","8","","","","101.42","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 13:00","2024","07","19","13:00","","M","","M","","M","","M","","","0","","","","101.45","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 14:00","2024","07","19","14:00","","M","","M","","M","","M","","","0","","","","101.50","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 15:00","2024","07","19","15:00","","M","","M","","M","","M","30","","4","","","","101.56","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 16:00","2024","07","19","16:00","","M","","M","","M","","M","31","","6","","","","101.60","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 17:00","2024","07","19","17:00","","M","","M","","M","","M","","","0","","","","101.59","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 18:00","2024","07","19","18:00","","M","","M","","M","","M","31","","3","","","","101.63","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 19:00","2024","07","19","19:00","","M","","M","","M","","M","16","","6","","","","101.66","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 20:00","2024","07","19","20:00","","M","","M","","M","","M","12","","7","","","","101.67","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 21:00","2024","07","19","21:00","","M","","M","","M","","M","12","","14","","","","101.70","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 22:00","2024","07","19","22:00","","M","","M","","M","","M","13","","18","","","","101.71","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-19 23:00","2024","07","19","23:00","","M","","M","","M","","M","12","","18","","","","101.70","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 00:00","2024","07","20","00:00","","M","","M","","M","","M","12","","20","","","","101.71","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 01:00","2024","07","20","01:00","","M","","M","","M","","M","12","","24","","","","101.69","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 02:00","2024","07","20","02:00","","M","","M","","M","","M","12","","25","","","","101.67","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 03:00","2024","07","20","03:00","","M","","M","","M","","M","13","","23","","","","101.64","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 04:00","2024","07","20","04:00","","M","","M","","M","","M","12","","27","","","","101.62","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 05:00","2024","07","20","05:00","","M","","M","","M","","M","12","","25","","","","101.60","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 06:00","2024","07","20","06:00","","M","","M","","M","","M","13","","6","","","","101.62","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 07:00","2024","07","20","07:00","","M","","M","","M","","M","10","","6","","","","101.63","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 08:00","2024","07","20","08:00","","M","","M","","M","","M","","","0","","","","101.65","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 09:00","2024","07","20","09:00","","M","","M","","M","","M","34","","3","","","","101.69","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 10:00","2024","07","20","10:00","","M","","M","","M","","M","32","","5","","","","101.72","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 11:00","2024","07","20","11:00","","M","","M","","M","","M","25","","7","","","","101.74","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 12:00","2024","07","20","12:00","","M","","M","","M","","M","33","","7","","","","101.76","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 13:00","2024","07","20","13:00","","M","","M","","M","","M","26","","6","","","","101.79","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 14:00","2024","07","20","14:00","","M","","M","","M","","M","35","","6","","","","101.85","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 15:00","2024","07","20","15:00","","M","","M","","M","","M","33","","39","","","","101.88","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 16:00","2024","07","20","16:00","","M","","M","","M","","M","33","","38","","","","101.93","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 17:00","2024","07","20","17:00","","M","","M","","M","","M","35","","41","","","","101.97","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 18:00","2024","07","20","18:00","","M","","M","","M","","M","32","","20","","","","102.13","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 19:00","2024","07","20","19:00","","M","","M","","M","","M","33","","23","","","","102.17","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 20:00","2024","07","20","20:00","","M","","M","","M","","M","35","","18","","","","102.22","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 21:00","2024","07","20","21:00","","M","","M","","M","","M","36","","17","","","","102.23","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 22:00","2024","07","20","22:00","","M","","M","","M","","M","2","","17","","","","102.24","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-20 23:00","2024","07","20","23:00","","M","","M","","M","","M","4","","17","","","","102.23","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 00:00","2024","07","21","00:00","","M","","M","","M","","M","6","","10","","","","102.25","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 01:00","2024","07","21","01:00","","M","","M","","M","","M","6","","6","","","","102.28","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 02:00","2024","07","21","02:00","","M","","M","","M","","M","24","","3","","","","102.29","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 03:00","2024","07","21","03:00","","M","","M","","M","","M","6","","5","","","","102.30","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 04:00","2024","07","21","04:00","","M","","M","","M","","M","30","","3","","","","102.32","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 05:00","2024","07","21","05:00","","M","","M","","M","","M","","","0","","","","102.30","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 06:00","2024","07","21","06:00","","M","","M","","M","","M","","","0","","","","102.31","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 07:00","2024","07","21","07:00","","M","","M","","M","","M","15","","7","","","","102.27","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 08:00","2024","07","21","08:00","","M","","M","","M","","M","11","","3","","","","102.24","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 09:00","2024","07","21","09:00","","M","","M","","M","","M","8","","4","","","","102.22","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 10:00","2024","07","21","10:00","","M","","M","","M","","M","12","","12","","","","102.17","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 11:00","2024","07","21","11:00","","M","","M","","M","","M","12","","16","","","","102.13","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 12:00","2024","07","21","12:00","","M","","M","","M","","M","12","","16","","","","102.10","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 13:00","2024","07","21","13:00","","M","","M","","M","","M","12","","19","","","","102.07","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 14:00","2024","07","21","14:00","","M","","M","","M","","M","13","","16","","","","102.04","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 15:00","2024","07","21","15:00","","M","","M","","M","","M","12","","21","","","","101.99","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 16:00","2024","07","21","16:00","","M","","M","","M","","M","13","","17","","","","101.98","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 17:00","2024","07","21","17:00","","M","","M","","M","","M","15","","10","","","","101.97","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 18:00","2024","07","21","18:00","","M","","M","","M","","M","15","","6","","","","101.94","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 19:00","2024","07","21","19:00","","M","","M","","M","","M","16","","4","","","","101.93","","","","","","NA"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-07-21 20:00","2024","07","21","20:00","","M","","M","","M","","M","15","","5","","","","101.92","","","","","","NA"
